tt0008634,tt0007755,0.0111111
tt0008775,tt0007367,0.0166667
tt0008775,tt0007257,0.02
tt0008775,tt0008309,0.0166667
tt0008775,tt0006753,0.02
tt0008775,tt0006688,0.02
tt0008775,tt0006736,0.0166667
tt0008775,tt0007047,0.0166667
tt0008775,tt0006809,0.0111111
tt0008827,tt0008499,0.0111111
tt0008827,tt0008196,0.0125
tt0008827,tt0003772,0.02
tt0008827,tt0008443,0.0166667
tt0008827,tt0004681,0.02
tt0008854,tt0007309,0.02
tt0008854,tt0002423,0.0125
tt0008891,tt0004872,0.02
tt0008891,tt0004825,0.02
tt0008891,tt0008443,0.02
tt0008950,tt0007309,0.02
tt0008950,tt0008854,0.0111111
tt0008950,tt0002423,0.0125
tt0009062,tt0008950,0.02
tt0009062,tt0007309,0.0166667
tt0009062,tt0008854,0.02
tt0009062,tt0002423,0.02
tt0009086,tt0007367,0.02
tt0009150,tt0003643,0.02
tt0009150,tt0004181,0.0166667
tt0009150,tt0006864,0.0111111
tt0009150,tt0003167,0.0166667
tt0009241,tt0008499,0.0166667
tt0009241,tt0008196,0.02
tt0009241,tt0003772,0.02
tt0009241,tt0008827,0.0166667
tt0009241,tt0008687,0.02
tt0009241,tt0008443,0.0166667
tt0009241,tt0004681,0.02
tt0009326,tt0008499,0.0111111
tt0009326,tt0008196,0.0125
tt0009326,tt0009241,0.0166667
tt0009326,tt0003772,0.0166667
tt0009326,tt0008827,0.0111111
tt0009326,tt0008443,0.0166667
tt0009326,tt0004681,0.02
tt0009440,tt0008150,0.02
tt0009440,tt0005402,0.0166667
tt0009440,tt0005078,0.0166667
tt0009440,tt0005060,0.0166667
tt0009440,tt0004766,0.02
tt0009559,tt0009150,0.0111111
tt0009559,tt0003643,0.02
tt0009559,tt0004181,0.0166667
tt0009559,tt0006864,0.0111111
tt0009559,tt0003167,0.0166667
tt0009701,tt0006206,0.02
tt0009701,tt0006886,0.0166667
tt0009701,tt0003165,0.0166667
tt0009701,tt0002844,0.02
tt0009701,tt0003930,0.02
tt0009701,tt0003037,0.02
tt0009796,tt0009440,0.0166667
tt0009796,tt0008150,0.02
tt0009796,tt0005402,0.0166667
tt0009796,tt0005078,0.0166667
tt0009796,tt0005060,0.0166667
tt0009796,tt0004766,0.02
tt0009893,tt0008950,0.02
tt0009893,tt0007309,0.0166667
tt0009893,tt0009062,0.0166667
tt0009893,tt0008854,0.02
tt0009893,tt0002423,0.02
tt0009937,tt0005719,0.0166667
tt0010040,tt0008499,0.0111111
tt0010040,tt0008196,0.0125
tt0010040,tt0009326,0.0111111
tt0010040,tt0009241,0.0166667
tt0010040,tt0003772,0.0166667
tt0010040,tt0008827,0.0111111
tt0010040,tt0008443,0.0142857
tt0010040,tt0004681,0.02
tt0010103,tt0009608,0.0166667
tt0010162,tt0008309,0.02
tt0010162,tt0006753,0.02
tt0010162,tt0006736,0.02
tt0010193,tt0003167,0.0166667
tt0010193,tt0009150,0.0111111
tt0010193,tt0003643,0.02
tt0010193,tt0009559,0.0111111
tt0010193,tt0004181,0.0166667
tt0010193,tt0006864,0.0111111
tt0010195,tt0008309,0.025
tt0010195,tt0009915,0.02
tt0010267,tt0010040,0.0166667
tt0010267,tt0009326,0.0166667
tt0010267,tt0009086,0.02
tt0010267,tt0003772,0.02
tt0010267,tt0008499,0.0166667
tt0010267,tt0008196,0.02
tt0010267,tt0008443,0.0166667
tt0010267,tt0009241,0.0166667
tt0010267,tt0008827,0.0166667
tt0010267,tt0004681,0.02
tt0010281,tt0009893,0.0166667
tt0010281,tt0008950,0.02
tt0010281,tt0007309,0.0166667
tt0010281,tt0009062,0.0166667
tt0010281,tt0008854,0.02
tt0010281,tt0002423,0.0166667
tt0010307,tt0009014,0.0166667
tt0010418,tt0009796,0.02
tt0010418,tt0009440,0.02
tt0010418,tt0005060,0.02
tt0010418,tt0005078,0.02
tt0010418,tt0005402,0.02
tt0010418,tt0008150,0.0166667
tt0010418,tt0004766,0.02
tt0010456,tt0010281,0.0166667
tt0010456,tt0009893,0.0166667
tt0010456,tt0008950,0.02
tt0010456,tt0007309,0.01
tt0010456,tt0009062,0.0166667
tt0010456,tt0008854,0.02
tt0010456,tt0002423,0.02
tt0010466,tt0003471,0.025
tt0010635,tt0010219,0.0125
tt0010662,tt0003167,0.02
tt0010662,tt0009150,0.02
tt0010662,tt0010193,0.02
tt0010662,tt0003643,0.02
tt0010662,tt0009559,0.0166667
tt0010662,tt0004181,0.02
tt0010662,tt0006864,0.02
tt0010806,tt0010662,0.0166667
tt0010806,tt0003167,0.02
tt0010806,tt0009150,0.0125
tt0010806,tt0010193,0.0125
tt0010806,tt0003643,0.0166667
tt0010806,tt0009559,0.0111111
tt0010806,tt0004181,0.02
tt0010806,tt0006864,0.0125
tt0010844,tt0008891,0.02
tt0010844,tt0008443,0.02
tt0010844,tt0004825,0.02
tt0010844,tt0004872,0.02
tt0010879,tt0007257,0.0166667
tt0010879,tt0008309,0.0166667
tt0010879,tt0006753,0.02
tt0010879,tt0006688,0.0166667
tt0010879,tt0008775,0.0166667
tt0010879,tt0006736,0.02
tt0010879,tt0007047,0.0166667
tt0010879,tt0006809,0.02
tt0010962,tt0010456,0.02
tt0010962,tt0010281,0.0166667
tt0010962,tt0009893,0.02
tt0010962,tt0008950,0.02
tt0010962,tt0007309,0.02
tt0010962,tt0009062,0.02
tt0010962,tt0008854,0.02
tt0010962,tt0002423,0.0166667
tt0010964,tt0010060,0.02
tt0010964,tt0010162,0.02
tt0011157,tt0010247,0.02
tt0011193,tt0009737,0.02
tt0011221,tt0010323,0.02
tt0011344,tt0009737,0.025
tt0011358,tt0008634,0.02
tt0011358,tt0007755,0.02
tt0011371,tt0010456,0.0166667
tt0011371,tt0010281,0.0166667
tt0011371,tt0009893,0.0166667
tt0011371,tt0008950,0.02
tt0011371,tt0010962,0.0166667
tt0011371,tt0007309,0.0166667
tt0011371,tt0009062,0.0166667
tt0011371,tt0008854,0.02
tt0011371,tt0002423,0.0166667
tt0011415,tt0010806,0.02
tt0011415,tt0010662,0.02
tt0011415,tt0003167,0.02
tt0011415,tt0009150,0.0166667
tt0011415,tt0010193,0.0166667
tt0011415,tt0003643,0.025
tt0011415,tt0009559,0.0166667
tt0011415,tt0004181,0.02
tt0011415,tt0006864,0.0166667
tt0011474,tt0010879,0.0111111
tt0011474,tt0007257,0.0166667
tt0011474,tt0008309,0.0166667
tt0011474,tt0006753,0.02
tt0011474,tt0006688,0.0166667
tt0011474,tt0008775,0.0166667
tt0011474,tt0006736,0.02
tt0011474,tt0007047,0.0166667
tt0011474,tt0006809,0.02
tt0011588,tt0010040,0.0166667
tt0011588,tt0009326,0.0166667
tt0011588,tt0003772,0.02
tt0011588,tt0008499,0.0166667
tt0011588,tt0008196,0.02
tt0011588,tt0010267,0.02
tt0011588,tt0008443,0.0166667
tt0011588,tt0009241,0.02
tt0011588,tt0008827,0.02
tt0011588,tt0007047,0.02
tt0011588,tt0004681,0.025
tt0011641,tt0011371,0.0166667
tt0011641,tt0010456,0.0166667
tt0011641,tt0010281,0.0166667
tt0011641,tt0009893,0.0166667
tt0011641,tt0008950,0.02
tt0011641,tt0010962,0.02
tt0011641,tt0007309,0.0166667
tt0011641,tt0009062,0.0166667
tt0011641,tt0008854,0.02
tt0011641,tt0002423,0.02
tt0011647,tt0006327,0.0166667
tt0011741,tt0011588,0.0166667
tt0011741,tt0011267,0.025
tt0011741,tt0010040,0.0166667
tt0011741,tt0009326,0.0166667
tt0011741,tt0003772,0.02
tt0011741,tt0008499,0.0166667
tt0011741,tt0008196,0.02
tt0011741,tt0010267,0.0166667
tt0011741,tt0008443,0.0166667
tt0011741,tt0009241,0.0166667
tt0011741,tt0008827,0.0166667
tt0011741,tt0004681,0.025
tt0011741,tt0010162,0.025
tt0011742,tt0011641,0.02
tt0011742,tt0011371,0.0166667
tt0011742,tt0010456,0.0125
tt0011742,tt0010281,0.0166667
tt0011742,tt0009893,0.02
tt0011742,tt0008950,0.02
tt0011742,tt0010962,0.0166667
tt0011742,tt0007309,0.0125
tt0011742,tt0009062,0.02
tt0011742,tt0008854,0.02
tt0011742,tt0002423,0.0166667
tt0011753,tt0010635,0.02
tt0011753,tt0010219,0.02
tt0011753,tt0010195,0.02
tt0011779,tt0007260,0.02
tt0011779,tt0003657,0.025
tt0011865,tt0009796,0.02
tt0011865,tt0009440,0.02
tt0011865,tt0010418,0.0111111
tt0011865,tt0005060,0.02
tt0011865,tt0005078,0.02
tt0011865,tt0005402,0.02
tt0011865,tt0008150,0.0166667
tt0011865,tt0004766,0.025
tt0011979,tt0007340,0.0166667
tt0011979,tt0004134,0.02
tt0012016,tt0010964,0.02
tt0012016,tt0010162,0.02
tt0012125,tt0006809,0.025
tt0012134,tt0011302,0.0166667
tt0012136,tt0012016,0.02
tt0012136,tt0010964,0.02
tt0012136,tt0010162,0.0166667
tt0012314,tt0012313,0.0111111
tt0012408,tt0011741,0.02
tt0012408,tt0011588,0.02
tt0012408,tt0010040,0.02
tt0012408,tt0009326,0.02
tt0012408,tt0003772,0.025
tt0012408,tt0008499,0.02
tt0012408,tt0008196,0.0166667
tt0012408,tt0010267,0.02
tt0012408,tt0008443,0.02
tt0012408,tt0009241,0.02
tt0012408,tt0008827,0.02
tt0012408,tt0004681,0.02
tt0012494,tt0010208,0.0166667
tt0012513,tt0010879,0.0166667
tt0012513,tt0007257,0.0166667
tt0012513,tt0008309,0.0166667
tt0012513,tt0006753,0.02
tt0012513,tt0006688,0.0166667
tt0012513,tt0008775,0.0166667
tt0012513,tt0006736,0.02
tt0012513,tt0007047,0.0166667
tt0012513,tt0011474,0.0166667
tt0012513,tt0006809,0.02
tt0012532,tt0011415,0.0166667
tt0012532,tt0010806,0.0111111
tt0012532,tt0010662,0.0166667
tt0012532,tt0003167,0.02
tt0012532,tt0009150,0.0111111
tt0012532,tt0010193,0.0111111
tt0012532,tt0003643,0.025
tt0012532,tt0009559,0.0111111
tt0012532,tt0004181,0.02
tt0012532,tt0006864,0.0111111
tt0012538,tt0010890,0.0125
tt0012650,tt0010323,0.02
tt0012675,tt0012027,0.0166667
tt0012675,tt0011647,0.02
tt0012675,tt0006327,0.025
tt0012745,tt0011294,0.0166667
tt0012769,tt0007340,0.0166667
tt0012769,tt0004134,0.02
tt0012769,tt0011979,0.0166667
tt0012806,tt0012494,0.0166667
tt0012806,tt0010208,0.0166667
tt0012928,tt0012136,0.0125
tt0012928,tt0012016,0.0166667
tt0012928,tt0010964,0.0166667
tt0012928,tt0010162,0.02
tt0012975,tt0012136,0.02
tt0012975,tt0012016,0.02
tt0012975,tt0010964,0.02
tt0012975,tt0012928,0.02
tt0012975,tt0010162,0.02
tt0013122,tt0012134,0.0166667
tt0013140,tt0009937,0.0166667
tt0013169,tt0011607,0.025
tt0013367,tt0011753,0.0166667
tt0013367,tt0010195,0.02
tt0013442,tt0012651,0.0166667
tt0013496,tt0012651,0.02
tt0013496,tt0013442,0.02
tt0013556,tt0008309,0.0166667
tt0013556,tt0006753,0.025
tt0013556,tt0006736,0.025
tt0013556,tt0010162,0.02
tt0013592,tt0010466,0.0166667
tt0013597,tt0011130,0.0166667
tt0013597,tt0009356,0.025
tt0013597,tt0009608,0.0166667
tt0013597,tt0010103,0.0166667
tt0013662,tt0011741,0.0166667
tt0013662,tt0011588,0.02
tt0013662,tt0011130,0.0166667
tt0013662,tt0010040,0.02
tt0013662,tt0009326,0.02
tt0013662,tt0003772,0.025
tt0013662,tt0008499,0.02
tt0013662,tt0008196,0.0166667
tt0013662,tt0010267,0.02
tt0013662,tt0008443,0.02
tt0013662,tt0009241,0.0166667
tt0013662,tt0008827,0.0166667
tt0013662,tt0012408,0.0166667
tt0013662,tt0004681,0.02
tt0013674,tt0011948,0.0125
tt0013704,tt0013592,0.0166667
tt0013704,tt0010466,0.0166667
tt0013741,tt0011833,0.025
tt0013741,tt0011742,0.02
tt0013741,tt0011641,0.02
tt0013741,tt0011371,0.02
tt0013741,tt0010456,0.02
tt0013741,tt0010281,0.02
tt0013741,tt0009893,0.02
tt0013741,tt0008950,0.0166667
tt0013741,tt0010962,0.02
tt0013741,tt0007309,0.025
tt0013741,tt0009062,0.02
tt0013741,tt0008854,0.0166667
tt0013741,tt0013469,0.0166667
tt0013741,tt0002423,0.02
tt0013750,tt0012975,0.0166667
tt0013750,tt0012136,0.0125
tt0013750,tt0012016,0.02
tt0013750,tt0010964,0.02
tt0013750,tt0012928,0.0125
tt0013750,tt0010162,0.02
tt0013830,tt0010962,0.02
tt0013909,tt0008634,0.025
tt0013909,tt0007755,0.025
tt0013909,tt0011358,0.02
tt0013951,tt0011753,0.02
tt0013951,tt0010635,0.02
tt0013951,tt0010219,0.0166667
tt0014029,tt0010925,0.0166667
tt0014112,tt0011753,0.02
tt0014112,tt0013367,0.02
tt0014112,tt0010195,0.0166667
tt0014205,tt0012975,0.02
tt0014205,tt0013750,0.02
tt0014205,tt0012136,0.0166667
tt0014205,tt0012016,0.0166667
tt0014205,tt0010964,0.02
tt0014205,tt0012928,0.0166667
tt0014205,tt0010162,0.0166667
tt0014417,tt0009014,0.0166667
tt0014417,tt0010307,0.0166667
tt0014463,tt0013592,0.0166667
tt0014463,tt0010466,0.0166667
tt0014463,tt0013704,0.0166667
tt0014463,tt0011779,0.02
tt0014497,tt0012027,0.025
tt0014524,tt0012650,0.0166667
tt0014532,tt0010418,0.0166667
tt0014532,tt0011865,0.0166667
tt0014532,tt0005402,0.025
tt0014532,tt0009796,0.02
tt0014532,tt0005060,0.025
tt0014532,tt0009440,0.02
tt0014532,tt0005078,0.025
tt0014532,tt0008150,0.02
tt0014532,tt0004766,0.025
tt0014604,tt0012532,0.0166667
tt0014604,tt0011415,0.0166667
tt0014604,tt0010193,0.0166667
tt0014604,tt0010806,0.0166667
tt0014604,tt0010662,0.0166667
tt0014604,tt0003167,0.02
tt0014604,tt0009150,0.0166667
tt0014604,tt0006826,0.02
tt0014604,tt0003643,0.025
tt0014604,tt0009559,0.0166667
tt0014604,tt0004181,0.02
tt0014604,tt0006864,0.02
tt0014605,tt0012532,0.0166667
tt0014605,tt0010193,0.0166667
tt0014605,tt0010806,0.0166667
tt0014605,tt0009150,0.0166667
tt0014605,tt0009559,0.0166667
tt0014605,tt0006864,0.02
tt0014606,tt0010890,0.0125
tt0014606,tt0012538,0.0111111
tt0014636,tt0013556,0.02
tt0014636,tt0009608,0.02
tt0014636,tt0008309,0.025
tt0014636,tt0006753,0.025
tt0014636,tt0006736,0.02
tt0014636,tt0010162,0.02
tt0014721,tt0013450,0.0166667
tt0014760,tt0009915,0.0166667
tt0014869,tt0013662,0.0166667
tt0014869,tt0011130,0.0166667
tt0014869,tt0010662,0.02
tt0014900,tt0013496,0.02
tt0014900,tt0012651,0.02
tt0014900,tt0013442,0.02
tt0014972,tt0014463,0.0166667
tt0014972,tt0013592,0.0166667
tt0014972,tt0012364,0.02
tt0014972,tt0010466,0.0166667
tt0014972,tt0013704,0.0166667
tt0015014,tt0012134,0.02
tt0015014,tt0011302,0.0125
tt0015016,tt0013909,0.02
tt0015016,tt0011358,0.0166667
tt0015016,tt0007755,0.025
tt0015016,tt0008634,0.025
tt0015018,tt0014604,0.0166667
tt0015018,tt0012532,0.0166667
tt0015018,tt0011415,0.0111111
tt0015018,tt0010193,0.0166667
tt0015018,tt0010806,0.0166667
tt0015018,tt0010662,0.0166667
tt0015018,tt0003167,0.02
tt0015018,tt0009150,0.02
tt0015018,tt0003643,0.025
tt0015018,tt0009559,0.0166667
tt0015018,tt0004181,0.02
tt0015018,tt0006864,0.02
tt0015022,tt0014205,0.0166667
tt0015022,tt0012975,0.02
tt0015022,tt0013750,0.02
tt0015022,tt0012136,0.02
tt0015022,tt0012016,0.0166667
tt0015022,tt0010964,0.0166667
tt0015022,tt0012928,0.0166667
tt0015022,tt0010162,0.02
tt0015116,tt0014636,0.0125
tt0015116,tt0013556,0.02
tt0015116,tt0009608,0.02
tt0015116,tt0008309,0.02
tt0015116,tt0006753,0.025
tt0015116,tt0006736,0.025
tt0015116,tt0010162,0.02
tt0015145,tt0014205,0.0166667
tt0015145,tt0012027,0.0166667
tt0015145,tt0012675,0.0166667
tt0015175,tt0012494,0.0166667
tt0015175,tt0010208,0.02
tt0015175,tt0012806,0.02
tt0015213,tt0014646,0.02
tt0015310,tt0014721,0.0166667
tt0015310,tt0013450,0.02
tt0015312,tt0009086,0.02
tt0015312,tt0007367,0.025
tt0015498,tt0011344,0.0166667
tt0015500,tt0015498,0.02
tt0015500,tt0014497,0.0166667
tt0015500,tt0011344,0.02
tt0015518,tt0015022,0.02
tt0015518,tt0014205,0.02
tt0015518,tt0012975,0.0166667
tt0015518,tt0013750,0.0111111
tt0015518,tt0012136,0.0125
tt0015518,tt0012016,0.02
tt0015518,tt0010964,0.02
tt0015518,tt0012928,0.0125
tt0015518,tt0010162,0.02
tt0015684,tt0015500,0.02
tt0015684,tt0014497,0.02
tt0015684,tt0015312,0.0166667
tt0015693,tt0015145,0.0166667
tt0015693,tt0012027,0.0166667
tt0015693,tt0012675,0.0166667
tt0015768,tt0013169,0.02
tt0015768,tt0011607,0.025
tt0015772,tt0015145,0.02
tt0015772,tt0012027,0.02
tt0015772,tt0012675,0.0166667
tt0015772,tt0015693,0.02
tt0015801,tt0012134,0.0166667
tt0015801,tt0011302,0.02
tt0015801,tt0015014,0.02
tt0015842,tt0014446,0.0166667
tt0015863,tt0015324,0.02
tt0015872,tt0015772,0.02
tt0015872,tt0008687,0.025
tt0015881,tt0013140,0.0166667
tt0015881,tt0009937,0.0166667
tt0015909,tt0009475,0.02
tt0015909,tt0009086,0.025
tt0015909,tt0010267,0.02
tt0016004,tt0009062,0.025
tt0016004,tt0013741,0.025
tt0016004,tt0011371,0.02
tt0016004,tt0011742,0.025
tt0016004,tt0011641,0.02
tt0016004,tt0010456,0.025
tt0016004,tt0010281,0.025
tt0016004,tt0009893,0.025
tt0016004,tt0010962,0.025
tt0016004,tt0007309,0.025
tt0016013,tt0015684,0.02
tt0016013,tt0015312,0.02
tt0016023,tt0015518,0.02
tt0016023,tt0015022,0.0166667
tt0016023,tt0014205,0.0166667
tt0016023,tt0012975,0.02
tt0016023,tt0013750,0.02
tt0016023,tt0012136,0.02
tt0016023,tt0012016,0.0166667
tt0016023,tt0016005,0.0166667
tt0016023,tt0010964,0.0166667
tt0016023,tt0012928,0.0166667
tt0016023,tt0010162,0.025
tt0016028,tt0011741,0.02
tt0016028,tt0004681,0.02
tt0016028,tt0013662,0.0166667
tt0016028,tt0011588,0.0166667
tt0016028,tt0009326,0.025
tt0016028,tt0008827,0.025
tt0016028,tt0010040,0.025
tt0016028,tt0008196,0.02
tt0016028,tt0003772,0.025
tt0016028,tt0008499,0.025
tt0016028,tt0010267,0.025
tt0016028,tt0008443,0.025
tt0016028,tt0009241,0.025
tt0016028,tt0012408,0.0166667
tt0016123,tt0014463,0.02
tt0016123,tt0013592,0.02
tt0016123,tt0014972,0.02
tt0016123,tt0010466,0.025
tt0016123,tt0013704,0.02
tt0016142,tt0010890,0.02
tt0016142,tt0012538,0.02
tt0016142,tt0014606,0.02
tt0016205,tt0015493,0.025
tt0016241,tt0015881,0.02
tt0016241,tt0015200,0.025
tt0016241,tt0016005,0.02
tt0016241,tt0016023,0.02
tt0016258,tt0014760,0.0166667
tt0016258,tt0011588,0.025
tt0016258,tt0013450,0.0166667
tt0016288,tt0013607,0.0111111
tt0016294,tt0016205,0.025
tt0016294,tt0010418,0.025
tt0016294,tt0011865,0.02
tt0016294,tt0005402,0.02
tt0016294,tt0009796,0.02
tt0016294,tt0005060,0.02
tt0016294,tt0009440,0.02
tt0016294,tt0014532,0.0166667
tt0016294,tt0005078,0.02
tt0016294,tt0008150,0.025
tt0016294,tt0004766,0.025
tt0016308,tt0014604,0.02
tt0016308,tt0012532,0.02
tt0016308,tt0011415,0.0125
tt0016308,tt0010193,0.025
tt0016308,tt0010806,0.02
tt0016308,tt0010662,0.025
tt0016308,tt0015018,0.0125
tt0016308,tt0003167,0.025
tt0016308,tt0009150,0.025
tt0016308,tt0003643,0.025
tt0016308,tt0009559,0.025
tt0016308,tt0004181,0.025
tt0016308,tt0006864,0.025
tt0016332,tt0015863,0.0166667
tt0016332,tt0015324,0.0111111
tt0016377,tt0014869,0.0111111
tt0016377,tt0013662,0.0166667
tt0016377,tt0011130,0.0166667
tt0016377,tt0010662,0.025
tt0016394,tt0014636,0.0125
tt0016394,tt0013556,0.02
tt0016394,tt0015116,0.0125
tt0016394,tt0009608,0.025
tt0016394,tt0008309,0.025
tt0016394,tt0006753,0.025
tt0016394,tt0006736,0.025
tt0016394,tt0010162,0.02
tt0016395,tt0016004,0.02
tt0016395,tt0014605,0.0166667
tt0016473,tt0016123,0.02
tt0016473,tt0014463,0.02
tt0016473,tt0010890,0.025
tt0016473,tt0013592,0.02
tt0016473,tt0016142,0.02
tt0016473,tt0012538,0.0166667
tt0016473,tt0014606,0.0166667
tt0016473,tt0014972,0.0166667
tt0016473,tt0010466,0.025
tt0016473,tt0013704,0.02
tt0016481,tt0013741,0.02
tt0016481,tt0013830,0.02
tt0016481,tt0013469,0.0166667
tt0016560,tt0015518,0.02
tt0016560,tt0015022,0.02
tt0016560,tt0014205,0.02
tt0016560,tt0012975,0.02
tt0016560,tt0013750,0.0166667
tt0016560,tt0012136,0.02
tt0016560,tt0012016,0.02
tt0016560,tt0010964,0.02
tt0016560,tt0016023,0.02
tt0016560,tt0012928,0.02
tt0016560,tt0010162,0.025
tt0016627,tt0015500,0.02
tt0016627,tt0015498,0.0166667
tt0016627,tt0013909,0.0166667
tt0016627,tt0011344,0.02
tt0016629,tt0016123,0.02
tt0016630,tt0015863,0.02
tt0016630,tt0015324,0.0111111
tt0016630,tt0016332,0.0111111
tt0016634,tt0016004,0.02
tt0016634,tt0016395,0.02
tt0016646,tt0015518,0.02
tt0016646,tt0015022,0.0166667
tt0016646,tt0014605,0.025
tt0016646,tt0014205,0.0166667
tt0016646,tt0012975,0.02
tt0016646,tt0013750,0.02
tt0016646,tt0012136,0.0166667
tt0016646,tt0012016,0.0166667
tt0016646,tt0015909,0.0166667
tt0016646,tt0016560,0.02
tt0016646,tt0009086,0.02
tt0016646,tt0010964,0.025
tt0016646,tt0010267,0.02
tt0016646,tt0016023,0.0166667
tt0016646,tt0012928,0.0166667
tt0016646,tt0010162,0.02
tt0016655,tt0016473,0.0111111
tt0016655,tt0016123,0.02
tt0016655,tt0014463,0.02
tt0016655,tt0010890,0.025
tt0016655,tt0013592,0.02
tt0016655,tt0016142,0.02
tt0016655,tt0012538,0.02
tt0016655,tt0014606,0.0166667
tt0016655,tt0014972,0.0166667
tt0016655,tt0010466,0.025
tt0016655,tt0013704,0.02
tt0016664,tt0015016,0.0125
tt0016664,tt0013909,0.02
tt0016664,tt0011358,0.02
tt0016664,tt0007755,0.025
tt0016664,tt0008634,0.025
tt0016762,tt0016634,0.02
tt0016804,tt0011193,0.025
tt0016804,tt0009737,0.025
tt0016847,tt0013496,0.0166667
tt0016847,tt0012651,0.0166667
tt0016847,tt0014900,0.02
tt0016847,tt0013442,0.0166667
tt0016854,tt0016664,0.02
tt0016854,tt0015016,0.02
tt0016895,tt0016832,0.0166667
tt0016895,tt0013201,0.02
tt0016914,tt0015842,0.0166667
tt0016914,tt0012650,0.0166667
tt0016914,tt0010323,0.025
tt0016914,tt0014446,0.0166667
tt0016939,tt0016288,0.02
tt0016939,tt0013607,0.02
tt0016947,tt0016205,0.02
tt0017029,tt0015872,0.02
tt0017029,tt0015772,0.02
tt0017029,tt0009086,0.025
tt0017029,tt0015312,0.02
tt0017029,tt0007367,0.02
tt0017119,tt0010879,0.025
tt0017119,tt0011474,0.025
tt0017120,tt0017103,0.0166667
tt0017136,tt0015175,0.02
tt0017136,tt0013496,0.0166667
tt0017136,tt0012494,0.02
tt0017136,tt0010208,0.02
tt0017136,tt0012806,0.02
tt0017184,tt0016201,0.02
tt0017196,tt0014898,0.0111111
tt0017329,tt0016655,0.0125
tt0017329,tt0016473,0.0125
tt0017329,tt0016123,0.02
tt0017329,tt0014463,0.0166667
tt0017329,tt0010890,0.02
tt0017329,tt0013592,0.0166667
tt0017329,tt0016142,0.0166667
tt0017329,tt0012538,0.025
tt0017329,tt0014606,0.02
tt0017329,tt0014972,0.0166667
tt0017329,tt0010466,0.02
tt0017329,tt0013704,0.0166667
tt0017338,tt0011221,0.025
tt0017338,tt0010323,0.025
tt0017350,tt0014605,0.0166667
tt0017350,tt0012532,0.0166667
tt0017350,tt0010193,0.02
tt0017350,tt0010806,0.025
tt0017350,tt0009150,0.02
tt0017350,tt0012364,0.02
tt0017350,tt0014972,0.0166667
tt0017350,tt0009559,0.02
tt0017350,tt0006864,0.02
tt0017354,tt0013597,0.02
tt0017354,tt0011130,0.025
tt0017374,tt0016664,0.0166667
tt0017374,tt0015016,0.02
tt0017374,tt0013909,0.02
tt0017374,tt0011358,0.02
tt0017374,tt0007755,0.025
tt0017374,tt0008634,0.025
tt0017374,tt0014606,0.025
tt0017409,tt0016004,0.0166667
tt0017409,tt0009062,0.025
tt0017409,tt0013741,0.025
